"","policy_id","exposure","driver_age","vehicle_age","gender","car_type","region","no_claim_discount","claim_count","avg_claim_sev","total_claim_cost"
"346",346,0.619122003205121,23,0.4,"M","Sedan","Suburban","20%",0,0,0
"347",347,0.962901654886082,43,1.5,"F","Luxury","Metro","40%",0,0,0
"348",348,0.808164061163552,36,4,"M","SUV","Metro","20%",0,0,0
"349",349,0.763627600623295,31,1.6,"F","Sedan","Suburban","0%",0,0,0
"350",350,0.85396916908212,40,1.1,"M","SUV","Metro","40%",0,0,0
"351",351,0.958166087744758,53,0.3,"M","SUV","Rural","40%",0,0,0
"352",352,0.875917412922718,20,0,"M","Sedan","Suburban","60%",0,0,0
"353",353,0.694171761511825,37,7.9,"M","SUV","Suburban","20%",0,0,0
"354",354,0.812733400729485,43,1.2,"M","SUV","Suburban","40%",0,0,0
"355",355,0.557642608880997,32,0.3,"F","Commercial","Suburban","40%",0,0,0
"356",356,0.927908641286194,46,0.2,"M","Luxury","Suburban","40%",0,0,0
"357",357,0.60929915192537,47,2.8,"F","Commercial","Rural","40%",1,2513.20504091091,2513.20504091091
"358",358,0.501765977824107,42,0.1,"M","SUV","Metro","40%",0,0,0
"359",359,0.730208699242212,18,2.5,"M","Sedan","Metro","40%",0,0,0
"360",360,0.651561491074972,70,10.5,"M","SUV","Metro","40%",0,0,0
"361",361,0.93164189113304,40,1.6,"F","SUV","Metro","20%",0,0,0
"362",362,0.86593933228869,49,7.7,"F","Sedan","Suburban","60%",0,0,0
"363",363,0.881942510604858,45,4.1,"M","Sedan","Metro","40%",0,0,0
"364",364,0.52560697006993,53,0.7,"M","Sedan","Rural","40%",0,0,0
"365",365,0.794346104492433,51,4.6,"M","Sedan","Metro","0%",0,0,0
"366",366,0.63446272816509,40,3.7,"M","Sedan","Rural","40%",1,12179.6467124459,12179.6467124459
"367",367,0.587225719704293,46,6,"M","SUV","Metro","20%",0,0,0
"368",368,0.767864423221909,32,3.9,"F","Sedan","Rural","20%",0,0,0
"369",369,0.569443068350665,51,1.3,"M","Sedan","Metro","60%",0,0,0
"370",370,0.827530725277029,37,2.8,"F","Commercial","Metro","60%",0,0,0
"371",371,0.824656021781266,69,1.5,"F","SUV","Rural","40%",0,0,0
"372",372,0.544778020936064,24,3.9,"F","SUV","Suburban","60%",0,0,0
"373",373,0.807479792507365,37,4.2,"M","SUV","Metro","20%",0,0,0
"374",374,0.925308843376115,51,9,"M","Sedan","Suburban","40%",0,0,0
"375",375,0.587480372050777,48,1,"F","Sedan","Suburban","40%",0,0,0
"376",376,0.650297658983618,36,5.9,"M","SUV","Metro","60%",0,0,0
"377",377,0.606733135762624,31,0.8,"F","Luxury","Suburban","60%",1,17714.581295475,17714.581295475
"378",378,0.912284894031473,44,2.1,"F","Sedan","Suburban","40%",0,0,0
"379",379,0.548921693000011,42,1.4,"M","Luxury","Rural","0%",0,0,0
"380",380,0.98196788225323,22,6.4,"F","Sedan","Suburban","40%",0,0,0
"381",381,0.689335566246882,42,2.8,"M","Luxury","Suburban","20%",0,0,0
"382",382,0.555732071050443,44,2.4,"M","Sedan","Metro","60%",0,0,0
"383",383,0.899915260844864,44,11.2,"F","Sedan","Rural","40%",0,0,0
"384",384,0.823460187180899,30,7.4,"M","Sedan","Metro","20%",0,0,0
"385",385,0.945939451223239,47,1.5,"F","SUV","Metro","40%",0,0,0
"386",386,0.667264568153769,57,8.7,"M","SUV","Metro","0%",0,0,0
"387",387,0.947839974891394,47,2.4,"F","Commercial","Metro","60%",0,0,0
"388",388,0.933766946080141,30,2.9,"F","Sedan","Rural","20%",0,0,0
"389",389,0.801501059089787,37,0.9,"M","Sedan","Suburban","60%",0,0,0
"390",390,0.646421673591249,46,6.8,"F","Sedan","Suburban","20%",0,0,0
"391",391,0.79320914298296,35,4.7,"M","Sedan","Metro","40%",0,0,0
"392",392,0.735367232235149,18,2.7,"F","Sedan","Metro","60%",0,0,0
"393",393,0.908554715337232,52,1.1,"M","Sedan","Metro","40%",0,0,0
"394",394,0.850038244505413,33,0.9,"M","Sedan","Suburban","60%",0,0,0
"395",395,0.844176617334597,36,3.3,"M","SUV","Metro","20%",0,0,0
"396",396,0.816444706753828,59,3.4,"M","Sedan","Metro","60%",0,0,0
"397",397,0.870610772864893,33,7,"M","Sedan","Rural","20%",0,0,0
"398",398,0.635560137219727,51,0.6,"M","SUV","Rural","60%",0,0,0
"399",399,0.714640802820213,28,0.9,"F","Commercial","Suburban","20%",0,0,0
"400",400,0.770032103522681,38,8.3,"F","Sedan","Suburban","20%",0,0,0
"401",401,0.770508414832875,41,1.3,"M","Luxury","Metro","60%",0,0,0
"402",402,0.600243762833998,29,1.2,"F","Sedan","Rural","40%",0,0,0
"403",403,0.993032556492835,35,2.5,"F","Sedan","Suburban","0%",0,0,0
"404",404,0.512490316992626,42,4.5,"M","SUV","Metro","20%",0,0,0
"405",405,0.523068866692483,49,18.6,"M","Sedan","Metro","0%",0,0,0
"406",406,0.794215439935215,24,1.7,"F","Sedan","Suburban","20%",0,0,0
"407",407,0.882664198288694,38,6.3,"M","Commercial","Metro","20%",0,0,0
"408",408,0.804780028294772,50,2.7,"M","SUV","Suburban","60%",0,0,0
"409",409,0.826998750213534,36,2.5,"F","Sedan","Suburban","20%",0,0,0
"410",410,0.511190647841431,45,0.6,"F","SUV","Metro","20%",0,0,0
"411",411,0.588408473762684,47,0.6,"F","Luxury","Suburban","40%",0,0,0
"412",412,0.715304749668576,45,3.1,"F","SUV","Metro","60%",0,0,0
"413",413,0.560339231626131,49,6.9,"M","SUV","Rural","60%",0,0,0
"414",414,0.735183752258308,41,0.7,"F","SUV","Metro","40%",0,0,0
"415",415,0.95490839111153,37,6.8,"F","Sedan","Metro","60%",0,0,0
"416",416,0.854888926609419,18,3.6,"F","SUV","Metro","40%",0,0,0
"417",417,0.55932013283018,41,2.1,"F","Luxury","Suburban","20%",0,0,0
"418",418,0.65429460327141,47,1.4,"F","Sedan","Metro","0%",0,0,0
"419",419,0.779834922286682,48,4,"F","Commercial","Metro","0%",0,0,0
"420",420,0.520904802600853,36,2,"M","SUV","Suburban","20%",0,0,0
"421",421,0.809138012235053,62,3.1,"F","Commercial","Suburban","40%",0,0,0
"422",422,0.900672311312519,45,1.6,"F","Commercial","Rural","60%",0,0,0
"423",423,0.801665025530383,43,2.2,"F","SUV","Metro","0%",0,0,0
"424",424,0.963129312498495,56,5.4,"M","Sedan","Suburban","60%",0,0,0
"425",425,0.596978032845072,34,9.7,"M","SUV","Metro","60%",0,0,0
"426",426,0.883101116633043,37,9,"F","Luxury","Suburban","20%",0,0,0
"427",427,0.945015217526816,68,5,"M","Sedan","Suburban","0%",0,0,0
"428",428,0.715607934631407,42,7.8,"M","Sedan","Suburban","20%",0,0,0
"429",429,0.985226719873026,60,1,"M","SUV","Metro","60%",0,0,0
"430",430,0.775987344444729,26,8.5,"M","Sedan","Rural","20%",0,0,0
"431",431,0.874121084343642,40,7.8,"F","Sedan","Metro","20%",0,0,0
"432",432,0.645127660711296,46,12.6,"F","SUV","Suburban","60%",0,0,0
"433",433,0.69069687416777,45,7.1,"F","SUV","Metro","20%",0,0,0
"434",434,0.618077657185495,31,0.1,"M","SUV","Metro","60%",0,0,0
"435",435,0.563227260368876,42,0.1,"F","Luxury","Suburban","20%",0,0,0
"436",436,0.686731903697364,30,1.1,"M","Sedan","Suburban","40%",0,0,0
"437",437,0.738275306997821,50,0.6,"M","SUV","Metro","60%",0,0,0
"438",438,0.955782243399881,54,1.7,"F","SUV","Metro","60%",0,0,0
"439",439,0.971420559799299,18,0.4,"M","Sedan","Suburban","20%",0,0,0
"440",440,0.957524439436384,56,2.8,"F","Sedan","Metro","40%",0,0,0
"441",441,0.71301514597144,28,2.1,"F","Sedan","Rural","20%",0,0,0
"442",442,0.842609956045635,47,9.5,"M","Sedan","Suburban","40%",0,0,0
"443",443,0.790624328888953,49,2,"M","Sedan","Metro","40%",0,0,0
"444",444,0.820794966537505,40,5.9,"M","Sedan","Rural","60%",0,0,0
"445",445,0.92018705769442,35,1.6,"M","Luxury","Metro","40%",0,0,0
"446",446,0.576340564992279,44,3.6,"F","Luxury","Metro","40%",0,0,0
"447",447,0.505590677377768,47,0.1,"F","SUV","Metro","60%",0,0,0
"448",448,0.896782550029457,52,0.6,"F","Sedan","Suburban","0%",0,0,0
"449",449,0.614913228200749,19,1,"F","Luxury","Suburban","20%",0,0,0
"450",450,0.994681145995855,24,0.2,"F","Commercial","Rural","40%",0,0,0
"451",451,0.654046354931779,58,3.2,"F","SUV","Metro","0%",0,0,0
"452",452,0.914772446500137,54,4.8,"F","SUV","Metro","20%",0,0,0
"453",453,0.707688942900859,47,5.9,"F","Sedan","Rural","20%",0,0,0
"454",454,0.962427482707426,50,7.2,"M","Sedan","Suburban","40%",0,0,0
"455",455,0.572564781294204,52,1,"M","SUV","Metro","60%",0,0,0
"456",456,0.607013082830235,18,0.1,"F","Commercial","Rural","60%",0,0,0
"457",457,0.609653436462395,54,0.4,"F","Sedan","Suburban","60%",0,0,0
"458",458,0.941727236611769,37,10,"F","Sedan","Suburban","40%",0,0,0
"459",459,0.529037028318271,45,0,"M","Sedan","Suburban","60%",0,0,0
"460",460,0.968889181851409,39,8.6,"M","Luxury","Suburban","40%",0,0,0
"461",461,0.705186048522592,52,0.4,"M","Sedan","Suburban","40%",0,0,0
"462",462,0.770345626398921,38,5,"M","Sedan","Metro","20%",0,0,0
"463",463,0.896132349153049,48,1.2,"F","Luxury","Suburban","0%",0,0,0
"464",464,0.783971495809965,38,0.9,"F","SUV","Suburban","20%",0,0,0
"465",465,0.766373975551687,30,5.7,"F","Sedan","Suburban","40%",0,0,0
"466",466,0.736085032345727,55,2.5,"M","Luxury","Metro","40%",0,0,0
"467",467,0.853351252153516,50,1.9,"F","Commercial","Metro","60%",0,0,0
"468",468,0.632095635170117,61,3.8,"M","SUV","Rural","40%",0,0,0
"469",469,0.59099314850755,43,3.5,"M","SUV","Rural","20%",0,0,0
"470",470,0.610431160894223,54,1.7,"F","SUV","Metro","60%",0,0,0
"471",471,0.793732784339227,64,2.5,"M","Luxury","Suburban","60%",0,0,0
"472",472,0.850727176992223,39,0.6,"F","Sedan","Metro","40%",0,0,0
"473",473,0.625679925666191,27,1.2,"F","SUV","Rural","20%",0,0,0
"474",474,0.884400591021404,39,5.2,"M","Sedan","Suburban","20%",0,0,0
"475",475,0.898654704913497,40,1.7,"F","SUV","Metro","40%",0,0,0
"476",476,0.672543582622893,44,1.8,"F","SUV","Metro","60%",0,0,0
"477",477,0.930761537980288,61,4.5,"M","Sedan","Suburban","0%",0,0,0
"478",478,0.875269453041255,38,6.3,"F","Sedan","Metro","40%",0,0,0
"479",479,0.766105423215777,46,5.7,"M","Sedan","Metro","60%",0,0,0
"480",480,0.783499409095384,39,2.9,"F","Luxury","Metro","60%",0,0,0
"481",481,0.933234611875378,42,4.1,"F","Commercial","Metro","20%",0,0,0
"482",482,0.794364015921019,45,8.2,"M","SUV","Metro","40%",0,0,0
"483",483,0.797472306992859,57,0.6,"F","Commercial","Rural","40%",0,0,0
"484",484,0.973593066795729,43,7.5,"M","Sedan","Suburban","40%",0,0,0
"485",485,0.711069623357616,50,3.1,"F","SUV","Metro","40%",0,0,0
"486",486,0.908571294159628,51,7.1,"F","Luxury","Metro","40%",0,0,0
"487",487,0.670362583710812,52,8.3,"M","Sedan","Suburban","60%",0,0,0
"488",488,0.778184082475491,36,6.8,"M","Sedan","Metro","40%",0,0,0
"489",489,0.787166482885368,60,20,"F","SUV","Metro","60%",0,0,0
"490",490,0.649705263320357,38,2.3,"F","SUV","Metro","60%",0,0,0
"491",491,0.874269460444339,41,0.9,"F","SUV","Suburban","60%",0,0,0
"492",492,0.947260574321263,57,5.1,"M","Luxury","Metro","40%",0,0,0
"493",493,0.963916807784699,56,0.6,"M","Commercial","Metro","20%",0,0,0
"494",494,0.760013937018812,30,4.6,"M","Luxury","Metro","40%",0,0,0
"495",495,0.796500014490448,32,3,"F","Sedan","Metro","0%",0,0,0
"496",496,0.907387195620686,27,0.6,"M","Sedan","Metro","60%",1,218.248590956323,218.248590956323
"497",497,0.666576088522561,44,7.8,"F","SUV","Suburban","60%",0,0,0
"498",498,0.763206868316047,44,0.5,"F","Commercial","Rural","40%",0,0,0
"499",499,0.763583524385467,46,5.7,"F","SUV","Metro","40%",0,0,0
"500",500,0.812276017153636,48,1.9,"M","SUV","Metro","40%",1,1027.5480974306,1027.5480974306
"501",501,0.985269996454008,35,2.9,"M","Sedan","Rural","20%",0,0,0
"502",502,0.644547839066945,31,0.6,"M","Sedan","Metro","40%",0,0,0
"503",503,0.866001559537835,53,0.1,"F","SUV","Metro","0%",0,0,0
"504",504,0.97869478026405,50,12.6,"M","Sedan","Suburban","60%",0,0,0
"505",505,0.874169995891862,25,0.9,"F","SUV","Suburban","40%",0,0,0
"506",506,0.838640382513404,41,15,"F","Sedan","Metro","40%",0,0,0
"507",507,0.638239777181298,32,2.9,"M","Sedan","Metro","20%",0,0,0
"508",508,0.697343770880252,19,3.3,"M","Sedan","Rural","60%",0,0,0
"509",509,0.769009896670468,44,3.5,"M","SUV","Suburban","60%",0,0,0
"510",510,0.551798469154164,41,1.3,"F","Sedan","Metro","40%",0,0,0
"511",511,0.566321203368716,41,1.3,"F","Sedan","Suburban","60%",0,0,0
"512",512,0.615889816195704,44,1.1,"F","Sedan","Metro","40%",0,0,0
"513",513,0.653424086747691,52,4.5,"M","SUV","Rural","0%",0,0,0
"514",514,0.599472649744712,44,4,"F","Luxury","Metro","40%",0,0,0
"515",515,0.799842691747472,35,1.5,"M","SUV","Metro","20%",0,0,0
"516",516,0.956333530717529,34,4.7,"M","Sedan","Rural","40%",0,0,0
"517",517,0.578695515519939,41,0.7,"M","SUV","Rural","0%",0,0,0
"518",518,0.934120366815478,45,3.8,"F","Sedan","Metro","60%",0,0,0
"519",519,0.926781747839414,31,5.1,"F","SUV","Metro","60%",0,0,0
"520",520,0.686336087295786,40,0.6,"F","SUV","Rural","40%",0,0,0
"521",521,0.85087647580076,53,1.1,"M","Luxury","Metro","0%",0,0,0
"522",522,0.898832439561374,41,3.3,"F","Sedan","Metro","40%",0,0,0
"523",523,0.637105137226172,34,2.1,"M","SUV","Suburban","40%",0,0,0
"524",524,0.806485922890715,39,6,"M","SUV","Metro","60%",0,0,0
"525",525,0.523596825893037,54,1.9,"M","Luxury","Suburban","60%",0,0,0
"526",526,0.778016587952152,48,8.6,"M","Sedan","Suburban","20%",0,0,0
"527",527,0.500459382892586,56,4.3,"M","SUV","Suburban","40%",0,0,0
"528",528,0.882810955517925,44,8.7,"M","SUV","Metro","40%",0,0,0
"529",529,0.65546585561242,47,11.3,"F","Sedan","Metro","20%",0,0,0
"530",530,0.723064699443057,36,0.1,"F","SUV","Metro","40%",0,0,0
"531",531,0.792287152493373,49,6.7,"M","Sedan","Suburban","60%",0,0,0
"532",532,0.518998972605914,36,2.3,"M","Sedan","Metro","40%",0,0,0
"533",533,0.645102634327486,26,6.8,"F","SUV","Metro","60%",0,0,0
"534",534,0.653484653681517,43,1.5,"M","Sedan","Metro","60%",0,0,0
"535",535,0.617555565899238,63,1,"M","SUV","Metro","40%",0,0,0
"536",536,0.95105057884939,51,0.2,"M","Sedan","Metro","0%",0,0,0
"537",537,0.810789238777943,55,3.5,"F","Sedan","Metro","20%",0,0,0
"538",538,0.763637042604387,46,3.4,"F","Sedan","Rural","40%",0,0,0
"539",539,0.770029844599776,35,7.4,"M","SUV","Suburban","0%",0,0,0
"540",540,0.906977955717593,40,11.4,"F","Sedan","Rural","60%",1,4339.49832159877,4339.49832159877
"541",541,0.923219896620139,39,0.4,"F","Sedan","Suburban","20%",0,0,0
"542",542,0.735376902273856,37,0.5,"M","SUV","Suburban","40%",0,0,0
"543",543,0.732439364423044,50,1.8,"F","Sedan","Rural","40%",0,0,0
"544",544,0.601886873482727,29,1.8,"F","Sedan","Suburban","60%",0,0,0
"545",545,0.734783610561863,52,0.8,"F","Sedan","Metro","40%",0,0,0
"546",546,0.802587623824365,52,0.5,"F","Sedan","Suburban","60%",0,0,0
"547",547,0.890125050325878,29,4,"F","SUV","Metro","60%",0,0,0
"548",548,0.778654076391831,49,8.5,"M","Luxury","Suburban","40%",0,0,0
"549",549,0.914929998107255,69,6.5,"F","Sedan","Metro","40%",0,0,0
"550",550,0.758931018179283,36,6.9,"F","Commercial","Metro","40%",0,0,0
"551",551,0.648893346311525,51,5.6,"F","SUV","Suburban","20%",0,0,0
"552",552,0.768930878606625,33,0,"F","Sedan","Rural","40%",0,0,0
"553",553,0.704927715938538,54,0.2,"F","Sedan","Suburban","20%",0,0,0
"554",554,0.573673525010236,45,6.3,"F","SUV","Metro","40%",0,0,0
"555",555,0.900632043136284,60,10.6,"M","SUV","Metro","60%",0,0,0
"556",556,0.72364702844061,26,2.6,"M","Commercial","Rural","0%",0,0,0
"557",557,0.731627246481366,41,12.1,"F","Sedan","Rural","20%",0,0,0
"558",558,0.761178354965523,36,2.3,"M","Sedan","Suburban","20%",1,4745.24348642803,4745.24348642803
"559",559,0.961500962614082,40,11.2,"F","SUV","Metro","60%",0,0,0
"560",560,0.821528702625073,35,5.6,"F","SUV","Suburban","20%",0,0,0
"561",561,0.75922990986146,33,0.3,"F","Sedan","Rural","60%",0,0,0
"562",562,0.562035326613113,48,0.1,"F","Sedan","Rural","60%",0,0,0
"563",563,0.537294844631106,30,2.3,"M","SUV","Metro","40%",0,0,0
"564",564,0.572221599984914,58,2.8,"M","SUV","Metro","40%",1,7681.34955870842,7681.34955870842
"565",565,0.830658735590987,29,1.3,"M","Sedan","Rural","60%",0,0,0
"566",566,0.619541882537305,43,2.6,"M","Sedan","Metro","40%",0,0,0
"567",567,0.970553941326216,48,0.6,"F","Sedan","Metro","0%",0,0,0
"568",568,0.620929846656509,48,5.8,"M","Sedan","Metro","40%",0,0,0
"569",569,0.936597331776284,39,2.2,"F","Sedan","Metro","20%",0,0,0
"570",570,0.86375726305414,43,7.9,"M","Luxury","Rural","20%",0,0,0
"571",571,0.659556549508125,53,3.9,"M","Sedan","Suburban","60%",0,0,0
"572",572,0.803915148600936,26,18.6,"F","SUV","Metro","40%",0,0,0
"573",573,0.764139878447168,33,0.3,"F","SUV","Metro","20%",0,0,0
"574",574,0.945802356116474,46,1.4,"F","Commercial","Suburban","40%",0,0,0
"575",575,0.614859930356033,37,14.9,"F","SUV","Rural","60%",0,0,0
"576",576,0.550497671007179,57,2.8,"M","SUV","Metro","0%",0,0,0
"577",577,0.944839320145547,49,0.4,"F","Sedan","Suburban","40%",0,0,0
"578",578,0.922773915575817,43,1.8,"F","Sedan","Suburban","60%",0,0,0
"579",579,0.784439260954969,25,3.9,"F","SUV","Suburban","0%",0,0,0
"580",580,0.779236720874906,42,1.4,"M","SUV","Metro","40%",0,0,0
"581",581,0.869978990056552,39,2.5,"M","Sedan","Metro","0%",0,0,0
"582",582,0.921519680181518,41,2.9,"M","Sedan","Suburban","0%",0,0,0
"583",583,0.693930190405808,29,4.5,"F","SUV","Suburban","0%",0,0,0
"584",584,0.804045090917498,47,2.3,"F","SUV","Rural","20%",0,0,0
"585",585,0.654069959651679,31,2,"F","Sedan","Suburban","40%",0,0,0
"586",586,0.899482678854838,40,11.6,"M","Sedan","Suburban","40%",0,0,0
"587",587,0.691035102121532,46,2.6,"F","Sedan","Metro","20%",0,0,0
"588",588,0.900261017028242,33,4.8,"M","Sedan","Suburban","40%",0,0,0
"589",589,0.608590062125586,48,0,"F","Luxury","Metro","20%",0,0,0
"590",590,0.50255931110587,28,2,"F","SUV","Suburban","20%",0,0,0
"591",591,0.598099485738203,18,3.8,"M","Sedan","Rural","40%",0,0,0
"592",592,0.646418773452751,47,1.7,"F","Sedan","Metro","40%",0,0,0
"593",593,0.900620287982747,51,4.5,"M","Sedan","Suburban","0%",0,0,0
"594",594,0.558180614723824,39,0.9,"M","Sedan","Suburban","20%",0,0,0
"595",595,0.754984652041458,48,3.6,"F","Sedan","Suburban","20%",0,0,0
"596",596,0.873262965586036,29,3.5,"F","Sedan","Metro","40%",0,0,0
"597",597,0.800229329732247,41,0.8,"M","SUV","Metro","20%",0,0,0
"598",598,0.840218765893951,21,6.7,"F","Sedan","Metro","60%",0,0,0
"599",599,0.751865230151452,55,3.4,"F","Luxury","Suburban","20%",0,0,0
"600",600,0.643684882554226,62,1.4,"M","Sedan","Metro","60%",0,0,0
"601",601,0.623394870432094,54,3.5,"M","Sedan","Metro","60%",0,0,0
"602",602,0.818444906617515,42,1.8,"F","Luxury","Rural","40%",0,0,0
"603",603,0.69610738393385,42,2.5,"F","Sedan","Metro","40%",0,0,0
"604",604,0.812741382163949,25,0.2,"M","SUV","Metro","60%",0,0,0
"605",605,0.714605578454211,51,12.3,"F","Sedan","Metro","40%",0,0,0
"606",606,0.547264361521229,40,0,"F","SUV","Metro","40%",0,0,0
"607",607,0.592563549871556,35,2.5,"F","Commercial","Metro","60%",0,0,0
"608",608,0.756530491285957,26,0.5,"M","Sedan","Suburban","60%",0,0,0
"609",609,0.967429259675555,39,0.3,"F","SUV","Metro","20%",0,0,0
"610",610,0.758333588950336,33,2.5,"M","Sedan","Rural","60%",0,0,0
"611",611,0.709011733066291,38,6.8,"F","Luxury","Suburban","40%",0,0,0
"612",612,0.861095011699945,29,6.2,"F","SUV","Metro","40%",0,0,0
"613",613,0.557632948621176,61,0.9,"F","SUV","Metro","40%",0,0,0
"614",614,0.644271618570201,42,2.9,"M","Commercial","Rural","60%",0,0,0
"615",615,0.939408088568598,54,2,"F","SUV","Rural","20%",0,0,0
"616",616,0.792453868081793,18,5.5,"F","Luxury","Metro","20%",0,0,0
"617",617,0.925160347134806,37,3.9,"M","Luxury","Suburban","60%",0,0,0
"618",618,0.955507707083598,35,0.9,"F","Sedan","Metro","40%",0,0,0
"619",619,0.55000552162528,29,0.2,"F","Sedan","Metro","20%",0,0,0
"620",620,0.709845409262925,59,6.8,"F","Sedan","Metro","60%",0,0,0
"621",621,0.534636350115761,26,5.2,"M","SUV","Suburban","0%",0,0,0
"622",622,0.714038242236711,46,0.5,"M","Commercial","Metro","40%",0,0,0
"623",623,0.554997381288558,51,2.2,"F","SUV","Rural","40%",0,0,0
"624",624,0.921882283408195,44,4.1,"F","SUV","Suburban","20%",0,0,0
"625",625,0.696202111546881,32,4.6,"F","SUV","Metro","60%",0,0,0
"626",626,0.925486652064137,52,5.7,"F","SUV","Metro","60%",0,0,0
"627",627,0.544040960841812,44,1.6,"M","Sedan","Suburban","0%",0,0,0
"628",628,0.700903440243565,30,0.4,"M","SUV","Metro","40%",0,0,0
"629",629,0.987756960908882,27,1.4,"M","Sedan","Metro","0%",0,0,0
"630",630,0.830905780312605,65,3.7,"M","Sedan","Metro","40%",0,0,0
"631",631,0.956178889144212,35,2.2,"F","Sedan","Metro","40%",0,0,0
"632",632,0.678640085621737,22,6.8,"F","Sedan","Rural","40%",0,0,0
"633",633,0.52213584666606,48,0.7,"F","SUV","Metro","60%",0,0,0
"634",634,0.750927593093365,45,4.3,"F","SUV","Rural","60%",0,0,0
"635",635,0.93850354431197,27,3.2,"F","Luxury","Rural","0%",0,0,0
"636",636,0.721260825521313,21,3.5,"F","SUV","Metro","60%",0,0,0
"637",637,0.758236887748353,41,1.8,"M","SUV","Suburban","40%",0,0,0
"638",638,0.713106017792597,55,0.2,"M","Sedan","Suburban","40%",0,0,0
"639",639,0.945634634932503,49,2,"F","Sedan","Metro","20%",0,0,0
"640",640,0.74069689353928,37,0.7,"F","Luxury","Suburban","20%",0,0,0
"641",641,0.905384773155674,33,3.6,"F","Luxury","Metro","20%",0,0,0
"642",642,0.664677756489255,45,0.1,"F","Sedan","Suburban","40%",0,0,0
"643",643,0.675961122731678,44,3.7,"M","SUV","Metro","0%",0,0,0
"644",644,0.545229224837385,49,1.3,"F","Sedan","Rural","60%",0,0,0
"645",645,0.719647590303794,38,0.6,"M","SUV","Suburban","40%",0,0,0
"646",646,0.700655519613065,52,5.7,"M","Sedan","Metro","40%",0,0,0
"647",647,0.949517183471471,33,0.7,"M","SUV","Suburban","0%",0,0,0
"648",648,0.578491347492673,38,8.7,"M","SUV","Suburban","60%",0,0,0
"649",649,0.900678714271635,50,2.4,"M","Sedan","Metro","60%",0,0,0
"650",650,0.537201941478997,53,0.1,"F","SUV","Suburban","0%",0,0,0
"651",651,0.539059167029336,21,0.1,"F","Luxury","Suburban","60%",0,0,0
"652",652,0.730224571656436,43,1.3,"F","Sedan","Metro","20%",0,0,0
"653",653,0.557098855730146,49,7.6,"M","Sedan","Metro","40%",0,0,0
"654",654,0.879498932277784,26,0.3,"F","Luxury","Suburban","40%",0,0,0
"655",655,0.884249980677851,47,1.6,"F","Sedan","Rural","40%",0,0,0
"656",656,0.673202624195255,33,2.5,"F","SUV","Metro","20%",1,2826.19644321596,2826.19644321596
"657",657,0.811090177972801,53,3,"F","Sedan","Rural","20%",0,0,0
"658",658,0.706375483074225,48,2.4,"F","Luxury","Metro","40%",0,0,0
"659",659,0.609561891411431,50,2.5,"M","Sedan","Metro","40%",0,0,0
